user_id,course_name,country,device_type,avg_session_time_min,days_active_last_30,videos_watched,assignments_completed,activity_level,feedback_text,dropout
4075,,UK,mobile,48,11,92,29,high,initially motivated but now skipping videos,0
4076,Data Science,,tablet,115,0,88,1,high,platform is good but i am losing interest,0
4077,AI,UK,desktop,152,16,58,2,low,not enough support,0
4078,Python,USA,tablet,87,23,34,20,,i stopped understanding after few lessons,1
4079,AI,Germany,tablet,95,14,37,16,,need more examples and practice,0
4080,,Canada,tablet,172,29,91,17,low,platform is good but i am losing interest,0
4081,Python,India,mobile,114,23,118,26,,i was enjoying the course but now feeling lost,1
4082,Web Development,UK,desktop,18,19,82,27,,need more examples and practice,0
4083,,UK,tablet,29,19,31,16,,need more examples and practice,0
4084,Web Development,India,desktop,2,9,100,29,,initially motivated but now skipping videos,1
4085,Cyber Security,India,desktop,78,10,112,13,medium,not enough support,0
4086,AI,USA,tablet,68,17,50,10,low,content is good but explanations are confusing,0
4087,Python,Canada,tablet,98,1,27,22,low,great start but later became difficult,1
4088,Web Development,UK,,117,27,55,22,,,0
4089,Data Science,Germany,mobile,110,5,98,25,low,,1
4090,Web Development,USA,desktop,167,15,7,13,medium,initially motivated but now skipping videos,0
4091,Data Science,USA,tablet,41,23,40,4,,initially motivated but now skipping videos,1
4092,,Germany,tablet,115,6,117,25,high,lectures are boring and repetitive,1
4093,Python,Germany,desktop,81,22,22,5,medium,not enough support,0
4094,Web Development,,tablet,122,18,53,28,high,need more examples and practice,0
4095,Web Development,Germany,,87,11,103,18,low,,0
4096,Python,India,desktop,22,17,109,10,low,i was enjoying the course but now feeling lost,0
4097,Web Development,UK,tablet,49,9,22,1,low,too fast pace for beginners,1
4098,Data Science,,desktop,156,6,31,9,,great start but later became difficult,1
4099,Web Development,India,tablet,16,3,9,12,medium,,1
4100,AI,,tablet,68,16,80,24,medium,platform is good but i am losing interest,1
4101,,UK,mobile,164,16,34,1,,not enough support,1
4102,Cyber Security,,desktop,22,3,98,13,,content is good but explanations are confusing,1
4103,Data Science,India,mobile,139,20,62,16,low,i stopped understanding after few lessons,1
4104,AI,Canada,tablet,85,4,66,8,medium,,0
4105,,UK,desktop,121,0,35,7,low,i stopped understanding after few lessons,1
4106,Python,USA,desktop,80,18,92,7,medium,,1
4107,Data Science,UK,,170,21,48,6,,great start but later became difficult,0
4108,Cyber Security,UK,,55,25,45,24,low,initially motivated but now skipping videos,1
4109,,UK,tablet,35,22,26,26,medium,,0
4110,Cyber Security,Canada,tablet,34,10,30,15,,initially motivated but now skipping videos,0
4111,Python,India,tablet,73,0,33,18,high,great start but later became difficult,0
4112,Python,USA,tablet,77,7,75,23,low,content is good but explanations are confusing,0
4113,Data Science,India,,132,3,100,16,medium,need more examples and practice,0
4114,Web Development,,desktop,174,28,58,0,medium,lectures are boring and repetitive,0
4115,Python,,mobile,125,24,53,26,low,initially motivated but now skipping videos,1
4116,,,desktop,11,26,88,12,medium,i was enjoying the course but now feeling lost,1
4117,Web Development,India,desktop,61,26,65,15,high,content is good but explanations are confusing,1
4118,AI,Germany,,122,21,29,5,high,lectures are boring and repetitive,0
4119,Cyber Security,Canada,desktop,35,14,107,14,medium,lectures are boring and repetitive,0
4120,Web Development,Germany,desktop,69,16,72,11,low,,1
4121,Cyber Security,,tablet,57,17,22,23,medium,platform is good but i am losing interest,1
4122,Web Development,Canada,mobile,139,2,8,7,medium,,1
4123,AI,India,desktop,12,17,83,25,high,lectures are boring and repetitive,0
4124,Python,,desktop,125,25,54,0,,i was enjoying the course but now feeling lost,0
4125,AI,India,mobile,43,6,0,10,,great start but later became difficult,1
4126,Python,Canada,tablet,147,27,55,14,medium,too fast pace for beginners,1
4127,Python,India,,77,16,38,0,low,need more examples and practice,0
4128,Cyber Security,India,,68,24,86,24,high,lectures are boring and repetitive,0
4129,,USA,desktop,59,17,17,15,,too fast pace for beginners,0
4130,AI,Germany,tablet,2,19,41,24,medium,too fast pace for beginners,0
4131,Web Development,Germany,,136,7,95,6,low,need more examples and practice,0
4132,AI,Germany,,150,10,110,0,high,lectures are boring and repetitive,0
4133,Cyber Security,UK,,21,2,72,28,,content is good but explanations are confusing,1
4134,Python,USA,,157,24,74,25,,too fast pace for beginners,1
4135,Cyber Security,,,101,6,119,1,,lectures are boring and repetitive,1
4136,Data Science,,desktop,86,14,64,7,low,great start but later became difficult,1
4137,Data Science,,,122,9,74,23,low,i stopped understanding after few lessons,0
4138,Web Development,Germany,desktop,75,11,32,10,low,need more examples and practice,0
4139,Cyber Security,Germany,mobile,75,11,29,12,medium,too fast pace for beginners,0
4140,Web Development,USA,mobile,83,18,4,4,high,lectures are boring and repetitive,1
4141,Web Development,India,tablet,165,18,49,17,medium,great start but later became difficult,1
4142,Data Science,Germany,desktop,78,14,64,18,high,need more examples and practice,0
4143,Web Development,,tablet,157,20,9,20,low,,0
4144,Data Science,India,mobile,165,20,59,2,,i stopped understanding after few lessons,0
4145,Python,Germany,mobile,21,25,76,25,low,initially motivated but now skipping videos,0
4146,Cyber Security,Canada,mobile,120,4,26,0,medium,lectures are boring and repetitive,0
4147,Web Development,UK,mobile,12,27,71,29,low,i was enjoying the course but now feeling lost,1
4148,Data Science,Germany,,176,12,27,21,low,platform is good but i am losing interest,0
4149,AI,Canada,mobile,83,24,44,29,low,too fast pace for beginners,1
4150,Web Development,USA,,175,8,51,4,,content is good but explanations are confusing,0
4151,,Canada,,113,21,65,18,high,,0
4152,Python,USA,tablet,15,26,61,8,high,great start but later became difficult,0
4153,Python,Germany,,113,26,116,25,medium,,1
4154,AI,USA,tablet,141,22,75,23,high,,0
4155,Data Science,Canada,,124,9,90,6,low,i stopped understanding after few lessons,1
4156,Web Development,UK,,141,7,76,11,,i stopped understanding after few lessons,0
4157,Data Science,India,mobile,115,8,59,13,low,not enough support,1
4158,Python,India,desktop,147,5,85,28,low,platform is good but i am losing interest,0
4159,Data Science,UK,,32,23,39,15,medium,great start but later became difficult,0
4160,Python,,desktop,99,17,14,12,low,platform is good but i am losing interest,0
4161,Data Science,India,desktop,87,9,94,26,low,i was enjoying the course but now feeling lost,0
4162,AI,Germany,desktop,149,23,6,17,medium,too fast pace for beginners,0
4163,Cyber Security,,,112,14,38,29,high,not enough support,0
4164,AI,Germany,desktop,142,12,112,9,high,,1
4165,AI,Canada,,24,10,50,20,high,not enough support,1
4166,Cyber Security,Canada,mobile,49,1,98,20,medium,lectures are boring and repetitive,0
4167,Cyber Security,,,32,7,6,5,medium,,1
4168,Web Development,,tablet,75,17,11,21,,i was enjoying the course but now feeling lost,1
4169,Web Development,,mobile,109,2,13,2,,initially motivated but now skipping videos,1
4170,AI,,desktop,11,22,33,26,low,i stopped understanding after few lessons,0
4171,AI,USA,desktop,68,26,38,3,low,i stopped understanding after few lessons,0
4172,Python,,tablet,90,24,111,0,medium,great start but later became difficult,0
4173,Python,,mobile,110,2,72,10,medium,initially motivated but now skipping videos,0
4174,Web Development,Canada,tablet,133,20,63,16,,great start but later became difficult,0
4175,,Germany,desktop,164,24,96,4,low,i was enjoying the course but now feeling lost,0
4176,,Canada,,32,6,11,11,low,,0
4177,Web Development,India,desktop,71,29,33,19,low,platform is good but i am losing interest,0
4178,Python,USA,tablet,74,17,26,22,high,need more examples and practice,0
4179,Python,USA,,138,20,21,6,,great start but later became difficult,1
4180,,Germany,,99,20,17,3,high,not enough support,0
4181,Data Science,,desktop,21,8,45,25,low,content is good but explanations are confusing,0
4182,Data Science,Canada,,40,17,43,29,medium,,0
4183,Python,India,mobile,42,0,17,15,,lectures are boring and repetitive,0
4184,Data Science,Canada,desktop,72,3,36,14,high,i stopped understanding after few lessons,1
4185,Cyber Security,,desktop,46,3,6,13,low,too fast pace for beginners,0
4186,Web Development,,mobile,82,16,67,28,high,need more examples and practice,0
4187,Web Development,UK,desktop,73,25,108,1,medium,i stopped understanding after few lessons,1
4188,Python,Canada,tablet,118,22,79,9,,too fast pace for beginners,0
4189,AI,Germany,tablet,41,1,85,19,medium,,0
4190,,Canada,desktop,94,26,59,23,medium,initially motivated but now skipping videos,0
4191,Python,USA,mobile,132,14,47,1,,platform is good but i am losing interest,0
4192,Data Science,India,,99,12,50,4,low,not enough support,0
4193,,Germany,mobile,142,8,99,12,low,too fast pace for beginners,0
4194,AI,UK,tablet,142,6,83,22,high,platform is good but i am losing interest,0
4195,Data Science,India,desktop,53,28,94,9,low,i stopped understanding after few lessons,0
4196,Cyber Security,India,mobile,128,28,51,21,low,not enough support,0
4197,Data Science,USA,,29,11,96,12,low,i stopped understanding after few lessons,1
4198,Cyber Security,USA,,23,11,76,13,high,content is good but explanations are confusing,1
4199,,USA,,85,13,51,24,,need more examples and practice,0
4200,Cyber Security,Germany,,159,22,83,17,low,i stopped understanding after few lessons,1
4201,,Canada,mobile,96,14,53,19,medium,too fast pace for beginners,0
4202,,India,,71,0,40,22,low,too fast pace for beginners,0
4203,,Canada,tablet,151,29,41,27,low,i was enjoying the course but now feeling lost,0
4204,,Canada,,8,8,101,7,,need more examples and practice,0
4205,,USA,tablet,76,25,21,4,medium,,0
4206,Data Science,Canada,mobile,100,15,38,20,high,initially motivated but now skipping videos,0
4207,,India,tablet,16,8,22,19,low,initially motivated but now skipping videos,0
4208,Data Science,India,mobile,154,15,47,24,low,i stopped understanding after few lessons,1
4209,,,,157,1,112,11,low,initially motivated but now skipping videos,0
4210,Cyber Security,UK,desktop,93,9,119,15,low,initially motivated but now skipping videos,0
4211,,Germany,tablet,6,24,32,25,medium,platform is good but i am losing interest,1
4212,AI,Canada,tablet,37,17,40,19,,,0
4213,,Germany,desktop,161,12,29,18,,lectures are boring and repetitive,0
4214,,Germany,mobile,95,1,77,24,low,platform is good but i am losing interest,1
4215,Cyber Security,Germany,mobile,174,28,46,6,high,need more examples and practice,0
4216,Web Development,,,61,28,99,24,medium,too fast pace for beginners,0
4217,Cyber Security,Germany,tablet,169,12,56,3,medium,content is good but explanations are confusing,1
4218,AI,,mobile,18,23,71,18,high,lectures are boring and repetitive,1
4219,Web Development,India,,111,2,56,9,low,content is good but explanations are confusing,0
4220,Python,Canada,mobile,95,29,110,7,low,too fast pace for beginners,0
4221,Python,,desktop,16,14,61,15,low,too fast pace for beginners,0
4222,AI,UK,desktop,104,2,85,3,high,i was enjoying the course but now feeling lost,0
4223,Cyber Security,Germany,desktop,179,22,56,9,medium,initially motivated but now skipping videos,1
4224,Data Science,UK,,165,9,67,18,,need more examples and practice,0
4225,AI,India,tablet,14,5,114,15,low,platform is good but i am losing interest,1
4226,Web Development,India,desktop,103,22,98,11,high,great start but later became difficult,1
4227,Web Development,USA,desktop,68,21,71,19,high,initially motivated but now skipping videos,0
4228,,Germany,mobile,30,13,97,1,low,need more examples and practice,0
4229,Python,USA,desktop,60,8,85,27,high,platform is good but i am losing interest,0
4230,Web Development,UK,tablet,53,17,24,10,low,platform is good but i am losing interest,0
4231,AI,Canada,,164,7,88,19,low,platform is good but i am losing interest,1
4232,Web Development,USA,desktop,158,26,39,22,low,,0
4233,AI,India,,64,5,103,12,medium,content is good but explanations are confusing,0
4234,Data Science,Germany,,14,14,16,2,high,too fast pace for beginners,1
4235,,UK,tablet,23,13,79,16,,content is good but explanations are confusing,0
4236,Python,,mobile,176,14,111,9,medium,,1
4237,Web Development,India,mobile,156,19,47,7,low,,0
4238,AI,,,122,5,38,5,high,initially motivated but now skipping videos,0
4239,Cyber Security,Canada,desktop,7,21,14,13,,too fast pace for beginners,0
4240,Python,Germany,,170,11,16,18,low,platform is good but i am losing interest,1
4241,Data Science,Canada,mobile,10,9,34,23,high,content is good but explanations are confusing,0
4242,AI,Canada,desktop,172,18,32,21,low,initially motivated but now skipping videos,1
4243,,Germany,mobile,102,7,103,0,,initially motivated but now skipping videos,0
4244,,Germany,tablet,13,4,102,24,high,initially motivated but now skipping videos,0
4245,Data Science,,mobile,161,26,17,10,,i was enjoying the course but now feeling lost,0
4246,Data Science,Canada,desktop,160,9,29,24,low,not enough support,1
4247,,UK,desktop,127,10,86,24,low,great start but later became difficult,0
4248,Web Development,,,48,19,36,13,,content is good but explanations are confusing,0
4249,Web Development,Germany,desktop,5,13,110,12,medium,content is good but explanations are confusing,0
4250,AI,India,tablet,61,13,6,11,medium,platform is good but i am losing interest,1
4251,Cyber Security,,mobile,122,28,73,21,high,i was enjoying the course but now feeling lost,0
4252,AI,USA,,90,1,79,5,high,platform is good but i am losing interest,1
4253,Cyber Security,UK,,103,29,27,28,medium,lectures are boring and repetitive,0
4254,Data Science,,desktop,90,25,86,3,,initially motivated but now skipping videos,0
4255,Python,Germany,tablet,3,16,97,23,low,initially motivated but now skipping videos,0
4256,AI,Germany,,24,14,17,8,low,initially motivated but now skipping videos,0
4257,AI,UK,tablet,117,28,46,27,high,lectures are boring and repetitive,0
4258,Cyber Security,USA,tablet,98,22,22,6,high,great start but later became difficult,1
4259,Data Science,,mobile,162,25,114,6,low,,0
4260,Data Science,,mobile,84,26,19,12,medium,platform is good but i am losing interest,0
4261,Cyber Security,Canada,mobile,119,2,30,1,high,content is good but explanations are confusing,0
4262,Data Science,India,tablet,42,2,13,1,low,i stopped understanding after few lessons,0
4263,,Germany,mobile,148,2,22,27,high,,0
4264,Web Development,,,41,25,1,14,medium,initially motivated but now skipping videos,0
4265,,,,82,27,28,25,,lectures are boring and repetitive,1
4266,Python,,desktop,102,28,49,15,high,great start but later became difficult,1
4267,AI,USA,tablet,148,2,72,26,low,too fast pace for beginners,0
4268,Python,India,mobile,6,17,58,1,medium,too fast pace for beginners,0
4269,AI,,,122,5,32,19,low,platform is good but i am losing interest,0
4270,Web Development,UK,tablet,170,13,47,24,medium,platform is good but i am losing interest,0
4271,Data Science,Germany,tablet,25,25,43,4,,content is good but explanations are confusing,0
4272,,Canada,mobile,41,2,11,1,,i stopped understanding after few lessons,0
4273,Cyber Security,UK,tablet,169,0,82,19,low,i stopped understanding after few lessons,1
4274,,Germany,mobile,3,9,41,6,,initially motivated but now skipping videos,0
4275,Web Development,USA,mobile,108,12,83,4,high,content is good but explanations are confusing,0
4276,Python,India,mobile,171,28,100,10,medium,,0
4277,Cyber Security,India,tablet,174,8,94,7,medium,,1
4278,Data Science,Germany,tablet,57,21,34,16,medium,i stopped understanding after few lessons,0
4279,Web Development,UK,mobile,83,21,40,13,,,0
4280,Cyber Security,Canada,tablet,74,25,84,28,,too fast pace for beginners,0
4281,Web Development,USA,mobile,179,24,54,29,high,,1
4282,Web Development,Germany,desktop,133,1,110,4,,lectures are boring and repetitive,0
4283,Data Science,USA,tablet,86,9,109,3,medium,i stopped understanding after few lessons,1
4284,AI,India,tablet,97,24,106,2,high,i was enjoying the course but now feeling lost,0
4285,Cyber Security,,desktop,15,29,12,6,high,too fast pace for beginners,1
4286,Data Science,,desktop,88,11,38,25,medium,need more examples and practice,1
4287,Web Development,Canada,desktop,94,18,90,10,low,too fast pace for beginners,1
4288,Data Science,USA,mobile,126,2,88,0,,great start but later became difficult,1
4289,AI,Germany,mobile,100,18,65,21,,content is good but explanations are confusing,0
4290,,Canada,,39,0,34,23,medium,initially motivated but now skipping videos,0
4291,Cyber Security,UK,desktop,79,25,115,17,low,great start but later became difficult,1
4292,AI,,,166,14,71,21,,i was enjoying the course but now feeling lost,0
4293,Python,Germany,mobile,39,22,32,26,low,,0
4294,Cyber Security,USA,tablet,52,25,88,0,medium,i was enjoying the course but now feeling lost,1
4295,AI,Canada,desktop,131,12,84,28,medium,,0
4296,Web Development,Germany,tablet,157,6,35,15,low,need more examples and practice,0
4297,Cyber Security,Canada,mobile,126,1,12,12,medium,content is good but explanations are confusing,0
4298,Cyber Security,Canada,desktop,159,21,55,5,medium,,1
4299,Data Science,Canada,,66,19,45,5,high,i stopped understanding after few lessons,1
4300,Web Development,USA,,45,10,72,20,low,too fast pace for beginners,0
4301,Python,Germany,mobile,22,22,98,22,,initially motivated but now skipping videos,0
4302,,India,tablet,83,15,45,13,,content is good but explanations are confusing,1
4303,AI,India,mobile,138,13,99,4,high,lectures are boring and repetitive,0
4304,Data Science,USA,tablet,149,29,112,29,medium,need more examples and practice,0
4305,AI,USA,mobile,17,22,110,7,medium,initially motivated but now skipping videos,1
4306,Python,,,67,14,43,17,high,great start but later became difficult,0
4307,Python,Canada,tablet,7,19,45,5,high,initially motivated but now skipping videos,0
4308,Cyber Security,Germany,mobile,101,18,114,4,medium,lectures are boring and repetitive,0
4309,Python,Germany,desktop,36,6,73,9,low,platform is good but i am losing interest,1
4310,AI,UK,,67,8,68,17,high,,0
4311,Web Development,UK,,77,3,30,26,low,not enough support,0
4312,Web Development,India,desktop,158,5,23,12,,,1
4313,Cyber Security,UK,mobile,87,22,31,22,medium,i was enjoying the course but now feeling lost,0
4314,,UK,tablet,157,9,112,19,low,not enough support,0
4315,AI,India,,72,2,112,5,low,platform is good but i am losing interest,0
4316,AI,,mobile,161,20,66,20,medium,too fast pace for beginners,0
4317,Python,India,desktop,59,27,15,3,medium,not enough support,0
4318,AI,UK,tablet,20,29,56,12,,too fast pace for beginners,1
4319,Data Science,Germany,mobile,157,0,104,17,medium,i stopped understanding after few lessons,0
4320,,UK,mobile,129,5,112,12,low,need more examples and practice,1
4321,Python,Canada,,162,4,83,12,high,i was enjoying the course but now feeling lost,1
4322,Data Science,Canada,,172,22,107,6,medium,i stopped understanding after few lessons,1
4323,Cyber Security,Canada,tablet,109,14,23,4,medium,great start but later became difficult,0
4324,Web Development,,mobile,14,24,33,28,high,too fast pace for beginners,1
4325,Cyber Security,USA,desktop,165,10,51,2,medium,great start but later became difficult,1
4326,Web Development,Canada,desktop,163,19,47,5,medium,,0
4327,Cyber Security,Germany,tablet,24,24,86,7,high,initially motivated but now skipping videos,0
4328,AI,,mobile,110,12,118,26,low,not enough support,1
4329,Data Science,USA,,134,5,52,25,,,1
4330,Web Development,USA,mobile,38,4,54,25,,platform is good but i am losing interest,0
4331,Python,Canada,,129,1,37,11,,need more examples and practice,1
4332,Data Science,UK,desktop,41,16,1,1,low,,0
4333,Python,India,tablet,31,23,104,10,,too fast pace for beginners,0
4334,Data Science,UK,tablet,36,11,68,25,low,i stopped understanding after few lessons,0
4335,Data Science,UK,tablet,105,11,81,27,medium,great start but later became difficult,0
4336,Cyber Security,USA,,109,21,117,19,,content is good but explanations are confusing,0
4337,Web Development,USA,desktop,31,13,52,2,high,not enough support,0
4338,Web Development,,desktop,157,6,49,22,low,,0
4339,Data Science,,tablet,113,21,28,9,,lectures are boring and repetitive,0
4340,AI,USA,tablet,131,25,73,7,high,platform is good but i am losing interest,1
4341,AI,Germany,,61,28,105,7,,platform is good but i am losing interest,0
4342,Python,Germany,,6,13,54,13,low,lectures are boring and repetitive,1
4343,Python,India,mobile,20,6,105,3,low,lectures are boring and repetitive,1
4344,Cyber Security,USA,,111,8,60,14,medium,lectures are boring and repetitive,1
4345,Data Science,Canada,mobile,61,13,49,9,low,,0
4346,Python,,tablet,174,20,15,17,,not enough support,1
4347,Python,USA,desktop,141,16,86,21,low,lectures are boring and repetitive,0
4348,,Germany,,23,16,93,14,high,too fast pace for beginners,0
4349,Data Science,USA,desktop,79,24,69,18,medium,i stopped understanding after few lessons,1
4350,Cyber Security,Germany,,31,20,43,23,medium,lectures are boring and repetitive,1
4351,Python,USA,,4,29,99,2,low,not enough support,0
4352,Cyber Security,Canada,mobile,118,12,83,1,,i was enjoying the course but now feeling lost,0
4353,Web Development,India,,66,28,15,12,medium,i was enjoying the course but now feeling lost,0
4354,Cyber Security,Canada,tablet,144,26,27,12,,great start but later became difficult,0
4355,AI,Germany,desktop,115,28,117,24,,i was enjoying the course but now feeling lost,0
4356,AI,,,31,17,56,8,high,initially motivated but now skipping videos,1
4357,Cyber Security,,desktop,176,18,25,24,medium,not enough support,1
4358,AI,UK,desktop,123,16,85,2,low,,1
4359,Web Development,Canada,desktop,43,5,117,1,,need more examples and practice,0
4360,Data Science,USA,,4,11,10,13,medium,lectures are boring and repetitive,0
4361,AI,India,mobile,48,5,0,15,medium,too fast pace for beginners,0
4362,AI,USA,desktop,156,2,68,13,,content is good but explanations are confusing,0
4363,Cyber Security,USA,desktop,144,14,112,3,low,content is good but explanations are confusing,0
4364,Web Development,Canada,,89,2,42,1,medium,i stopped understanding after few lessons,0
4365,Data Science,India,,126,22,45,15,medium,platform is good but i am losing interest,0
4366,Cyber Security,UK,tablet,77,14,104,7,low,platform is good but i am losing interest,1
4367,Cyber Security,USA,tablet,158,0,105,25,,i was enjoying the course but now feeling lost,0
4368,,India,mobile,65,20,35,0,,initially motivated but now skipping videos,1
4369,Web Development,UK,mobile,69,28,65,17,,platform is good but i am losing interest,0
4370,Data Science,USA,mobile,14,2,56,21,,i stopped understanding after few lessons,0
4371,Web Development,India,mobile,75,4,5,8,low,,0
4372,Data Science,Canada,desktop,162,26,61,25,high,great start but later became difficult,0
4373,Web Development,,,29,13,26,11,low,,0
4374,Cyber Security,,tablet,79,3,25,4,low,lectures are boring and repetitive,0
4375,Cyber Security,USA,desktop,153,21,98,20,,i stopped understanding after few lessons,1
4376,Python,USA,,94,27,12,2,medium,not enough support,0
4377,AI,India,,66,8,75,7,low,,1
4378,,,desktop,115,17,17,27,,great start but later became difficult,1
4379,Web Development,USA,desktop,40,9,37,21,medium,great start but later became difficult,0
4380,,UK,tablet,143,7,105,25,low,content is good but explanations are confusing,0
4381,Python,USA,mobile,32,29,5,27,high,great start but later became difficult,0
4382,AI,,mobile,20,12,91,15,high,platform is good but i am losing interest,0
4383,Web Development,Germany,tablet,53,1,27,17,,lectures are boring and repetitive,0
4384,Data Science,,tablet,49,19,88,11,medium,lectures are boring and repetitive,0
4385,AI,UK,mobile,89,24,4,11,medium,,0
4386,Cyber Security,India,desktop,82,19,58,20,,lectures are boring and repetitive,1
4387,Python,UK,mobile,1,6,78,3,,content is good but explanations are confusing,0
4388,AI,Germany,,167,10,110,26,medium,lectures are boring and repetitive,1
4389,AI,Germany,,61,4,107,9,high,lectures are boring and repetitive,0
4390,Cyber Security,USA,tablet,130,28,72,8,high,platform is good but i am losing interest,0
4391,Web Development,USA,mobile,94,17,44,3,low,content is good but explanations are confusing,0
4392,Data Science,,mobile,17,7,111,23,low,platform is good but i am losing interest,1
4393,Cyber Security,Canada,,157,26,52,0,medium,initially motivated but now skipping videos,1
4394,Data Science,UK,mobile,117,25,1,4,high,platform is good but i am losing interest,1
4395,Web Development,,tablet,106,9,48,24,low,not enough support,0
4396,AI,Canada,tablet,132,1,72,2,high,not enough support,0
4397,Data Science,,,85,2,89,10,high,content is good but explanations are confusing,0
4398,Python,Germany,mobile,43,25,86,12,medium,initially motivated but now skipping videos,0
4399,Python,USA,mobile,76,22,114,21,high,,0
4400,Cyber Security,USA,,140,4,62,10,medium,content is good but explanations are confusing,0
4401,Web Development,,desktop,50,15,91,25,low,initially motivated but now skipping videos,1
4402,Cyber Security,USA,desktop,61,9,69,5,,great start but later became difficult,1
4403,Cyber Security,India,mobile,104,10,57,26,high,great start but later became difficult,0
4404,,,tablet,51,18,3,21,,,1
4405,Cyber Security,Germany,desktop,77,15,29,3,,great start but later became difficult,0
4406,,,mobile,98,11,56,6,medium,initially motivated but now skipping videos,0
4407,Python,,desktop,83,1,46,2,high,great start but later became difficult,1
4408,Python,USA,,78,10,17,21,high,lectures are boring and repetitive,0
4409,Cyber Security,Germany,desktop,5,21,93,9,low,great start but later became difficult,1
4410,Python,,desktop,156,25,90,4,,initially motivated but now skipping videos,0
4411,Web Development,USA,,138,0,107,18,,content is good but explanations are confusing,1
4412,,UK,tablet,88,23,94,17,medium,platform is good but i am losing interest,1
4413,,Germany,mobile,17,4,43,27,high,content is good but explanations are confusing,0
4414,Cyber Security,Canada,tablet,65,20,51,16,high,too fast pace for beginners,1
4415,Python,India,tablet,124,13,48,23,,platform is good but i am losing interest,1
4416,Data Science,Canada,desktop,21,17,102,0,low,content is good but explanations are confusing,0
4417,,Germany,mobile,111,6,29,4,,need more examples and practice,0
4418,Cyber Security,,desktop,177,4,51,20,high,too fast pace for beginners,1
4419,Cyber Security,USA,,107,7,36,16,medium,lectures are boring and repetitive,0
4420,Web Development,Germany,tablet,22,20,62,24,medium,platform is good but i am losing interest,1
4421,AI,India,tablet,69,14,11,20,medium,not enough support,0
4422,AI,Germany,,36,24,16,8,high,not enough support,0
4423,,USA,mobile,149,4,33,10,high,too fast pace for beginners,1
4424,Web Development,Canada,tablet,73,12,27,21,medium,platform is good but i am losing interest,0
4425,Web Development,UK,tablet,91,18,3,6,high,great start but later became difficult,0
4426,Web Development,Canada,mobile,176,28,97,6,low,initially motivated but now skipping videos,0
4427,,USA,desktop,126,1,45,1,medium,need more examples and practice,1
4428,AI,USA,,146,4,13,13,low,lectures are boring and repetitive,0
4429,Web Development,India,mobile,99,25,12,15,low,great start but later became difficult,0
4430,Python,Germany,,15,28,112,4,high,too fast pace for beginners,1
4431,Cyber Security,Germany,,44,25,57,17,high,not enough support,0
4432,Cyber Security,Canada,tablet,173,4,48,3,medium,,0
4433,Data Science,UK,mobile,97,5,117,11,high,lectures are boring and repetitive,0
4434,Data Science,UK,,36,15,49,18,low,,0
4435,,India,desktop,168,1,66,27,high,too fast pace for beginners,0
4436,,USA,,179,4,20,12,medium,great start but later became difficult,0
4437,Cyber Security,India,tablet,30,14,79,26,,not enough support,0
4438,Python,Germany,desktop,26,0,50,5,,lectures are boring and repetitive,0
4439,AI,,desktop,85,18,37,10,high,not enough support,0
4440,AI,,mobile,101,2,118,14,,need more examples and practice,1
4441,,,desktop,121,18,25,20,low,need more examples and practice,0
4442,Python,USA,mobile,31,14,5,16,,lectures are boring and repetitive,0
4443,,India,mobile,17,2,17,1,,content is good but explanations are confusing,0
4444,AI,Canada,desktop,98,7,104,12,low,not enough support,0
4445,,Germany,mobile,126,14,113,22,medium,not enough support,0
4446,Web Development,,mobile,24,0,5,24,,lectures are boring and repetitive,0
4447,,UK,desktop,122,5,40,0,,i was enjoying the course but now feeling lost,0
4448,Cyber Security,India,tablet,132,21,56,3,,lectures are boring and repetitive,0
4449,,Germany,,137,16,49,29,medium,lectures are boring and repetitive,0
4450,Cyber Security,Germany,mobile,130,15,24,14,high,lectures are boring and repetitive,0
4451,Python,UK,mobile,163,12,47,15,high,platform is good but i am losing interest,1
4452,AI,UK,desktop,123,0,23,10,medium,i stopped understanding after few lessons,1
4453,Data Science,UK,,38,2,29,2,low,,1
4454,Data Science,,,173,23,86,11,high,great start but later became difficult,0
4455,AI,,mobile,143,5,44,11,medium,,0
4456,Data Science,India,desktop,170,19,42,10,medium,too fast pace for beginners,0
4457,,UK,tablet,131,20,71,15,low,need more examples and practice,1
4458,Python,Canada,,159,25,55,28,medium,content is good but explanations are confusing,0
4459,Python,Germany,tablet,169,29,112,20,high,content is good but explanations are confusing,0
4460,AI,UK,desktop,57,2,72,20,high,initially motivated but now skipping videos,0
4461,Data Science,Germany,tablet,42,14,69,12,medium,i was enjoying the course but now feeling lost,0
4462,,USA,desktop,53,29,32,11,medium,i was enjoying the course but now feeling lost,1
4463,Python,USA,mobile,119,14,96,9,low,,0
4464,Python,UK,tablet,121,10,44,25,low,too fast pace for beginners,0
4465,Web Development,Germany,mobile,56,26,6,10,,lectures are boring and repetitive,0
4466,Web Development,USA,mobile,87,21,105,17,medium,not enough support,1
4467,Python,UK,desktop,76,5,17,4,,lectures are boring and repetitive,0
4468,AI,Germany,tablet,85,5,69,19,,need more examples and practice,0
4469,Cyber Security,UK,,85,8,44,12,,great start but later became difficult,1
4470,Cyber Security,,tablet,160,13,36,16,,i was enjoying the course but now feeling lost,0
4471,,Germany,,81,25,20,11,high,i was enjoying the course but now feeling lost,0
4472,Python,USA,mobile,165,28,89,16,low,i stopped understanding after few lessons,0
4473,Python,UK,mobile,8,10,78,0,medium,i was enjoying the course but now feeling lost,0
